Timestamp,Crop,Growth_Stage,Light_Intensity,Water_Level,Temperature,Humidity,CO2_Level,Nutrient_Level,pH,Soil_Moisture,Crop_Yield_Estimation
2020-01-02 21:00:00,Saffron,Vegetative,705.279766935681,0.01885572890526898,17.821246922101263,35.300268926866394,536.0302564209635,0.883550767351785,6.133831225755465,6.1116544877408545,113.44441040391982
2020-01-03 01:00:00,Saffron,Cotyledon,409.43018163500653,0.023913442961256578,6.197834701001836,52.24593926136531,513.9330753006908,0.9572392470294936,6.8486796374019105,14.625875800231828,53.3032803866603
2020-01-03 03:00:00,Saffron,Cotyledon,400.10365047010856,0.07555857491291353,15.30406974884565,69.86735354210722,487.17012682007606,0.842361268185443,6.403335585806245,9.37897116248322,116.39887402402948
2020-01-03 05:00:00,Saffron,Bloom,456.4471029002867,0.05778848733152512,21.06422861449966,66.90708278905495,535.4376739029045,1.1932504300417153,6.31367556700641,37.71168478903914,87.56242121530856
2020-01-03 09:00:00,Saffron,Bloom,585.8423161298213,0.033864533422020664,17.9656767740332,44.63906769112935,396.3092471080315,1.3420543730280938,6.990236860617732,37.35671516805304,428.21508149819846
2020-01-03 14:00:00,Saffron,Bloom,739.8682357481415,0.04150855450632981,20.08682284998021,60.12969684711512,497.4825033507504,0.37742705975451896,6.365615926471838,14.530888310315676,243.0247444463924
2020-01-04 02:00:00,Saffron,Vegetative,785.6407442251173,0.03219318324189997,12.193189367781798,51.74815595745444,489.84259310322545,0.8443748972920119,6.395544857977073,36.20831917023106,355.10232500678956
2020-01-04 05:00:00,Saffron,Vegetative,578.8865986359987,0.03678116038404738,15.45532986165261,41.03428388210129,710.0453226704152,1.393773507909377,6.600570017909139,22.688865114781194,137.39438121897098
2020-01-04 06:00:00,Saffron,Bloom,294.6079729037556,0.09033440741495767,9.426296967600125,46.2566013658762,559.2840420262822,0.8070950070535016,6.875152955631144,22.262745715323835,238.5689626803266
2020-01-04 11:00:00,Saffron,Bloom,761.3780315879146,0.012762127183092107,10.138163350890805,64.63387047493623,695.521786529343,0.9391746249842489,6.664705510665284,35.56464304329247,281.4661430728233
2020-01-04 15:00:00,Saffron,Bloom,340.6658318816097,0.088183566964339,13.126683180679573,40.931573820692996,740.7469722585419,1.2940012250825061,6.053322044609553,18.08601165847173,69.38257188727401
2020-01-05 01:00:00,Saffron,Cotyledon,390.5984479150058,0.06350002579400062,20.8093245533122,51.777314586940804,725.2703291139555,1.263281447618036,6.085220801116861,20.60817462615865,237.2457050491628
2020-01-05 09:00:00,Saffron,Cotyledon,733.8913674160883,0.041559732675581454,16.87832639448164,52.30258991582173,487.0435886178342,0.8039009366047839,6.074592066732907,37.84151503390595,434.61486663799235
2020-01-05 18:00:00,Saffron,Vegetative,253.11521506122233,0.0927896187794758,7.923662322522822,52.86780815274018,504.31206286085694,0.7297726645285169,6.9171235011446575,29.267266994735753,477.96492292518514
2020-01-06 03:00:00,Saffron,Bloom,451.4340128747841,0.08124595809802537,21.014413051363448,61.90562627139967,769.1033705860503,0.6859762143544554,6.387122984082609,27.495611107157465,468.69031451768336
2020-01-06 04:00:00,Saffron,Vegetative,591.1154692418185,0.0267172210225617,22.275923728480084,52.63205008080773,621.2345283557174,1.2892012099636796,6.131191790347133,35.60137522292912,373.3005742443948
2020-01-07 01:00:00,Saffron,Bloom,676.6524570792553,0.07344534791391526,16.97557382248564,36.059477751169766,635.1179750361605,0.5881094925962213,6.758671378543119,18.181064072676566,175.79321479479646
2020-01-07 03:00:00,Saffron,Vegetative,584.9243615460672,0.06693203024237868,16.06731736014773,61.162164525431294,493.46581506095396,0.9170565217451926,6.021157892544169,18.437514876463556,329.97124915164915
2020-01-07 14:00:00,Saffron,Bloom,467.5256890956819,0.016303520355052132,18.64156981296515,59.79344129185542,260.84399105956396,0.7848109253040172,6.212481387542243,29.787329705466313,343.7780015351628
2020-01-07 17:00:00,Saffron,Cotyledon,471.1872670959615,0.02170415699366119,5.592881666961298,31.059103268842527,574.4585222221015,1.321006997142794,6.7167248042499645,39.07532230375262,250.9333818512214
2020-01-07 20:00:00,Saffron,Vegetative,495.94696443455234,0.05438327044938368,8.445322850658899,31.300501478864632,308.0924331300719,1.437861030058518,6.318436951008328,14.825574337700788,393.9313861632156
2020-01-07 21:00:00,Saffron,Vegetative,693.5566898029587,0.024801691438305316,17.77233651377604,35.938841033225685,707.8538981643113,1.0770710703818855,6.406184393460546,36.07352382263759,388.5373604758286
2020-01-08 01:00:00,Saffron,Bloom,774.6560065101007,0.010617094843380455,21.136919045075548,51.49617828917118,489.66613754474486,1.1628819986440417,6.922720361674559,18.30968632686034,112.15160202651627
2020-01-08 02:00:00,Saffron,Bloom,488.4358259862981,0.0901900111516718,17.60174866678375,66.75022103725333,490.65636922253583,0.5700564706221946,6.211499770068752,25.411503682182254,102.43759595601024
2020-01-08 07:00:00,Saffron,Vegetative,617.8075426103832,0.06284222364201801,20.54471462240902,38.14518941398616,294.4347687184764,1.4544320168841278,6.700758566387064,27.742207951393294,326.0960902621177
2020-01-08 11:00:00,Saffron,Vegetative,269.6208548510366,0.022958155701448664,9.501789123012333,39.13882258480108,579.9063501564148,1.2944143401245545,6.8744889321117695,25.387819632962874,54.22223508753412
2020-01-08 16:00:00,Saffron,Vegetative,526.1122092774141,0.04268862803256233,14.098037442649945,38.451741226364696,691.8232933670907,0.6116005549019802,6.895874314600598,12.701861588321918,245.4961192169091
2020-01-08 20:00:00,Saffron,Bloom,689.5165373847127,0.05286035682375488,12.362103074380506,69.20977891441385,744.2003668692596,0.9035582749569208,6.394415354196893,36.283362754501084,109.84508691733555
2020-01-08 23:00:00,Saffron,Bloom,779.8252665964255,0.081228771190283,5.212877786122164,42.431930948858465,423.0518750758878,1.3384862943506124,6.751710023313575,8.422433574968093,215.91653038029145
2020-01-09 16:00:00,Saffron,Cotyledon,268.16171607350793,0.04239422717846845,19.523279489206228,33.28651632241303,262.4105477955903,0.334669514996084,6.5939772903365,23.18695856479123,328.34920612982125
2020-01-09 18:00:00,Saffron,Bloom,572.6995649564625,0.08443919348063392,18.597186304525056,46.44790550788301,475.3457289039189,1.124487186741675,6.5694607890204875,15.072062653243178,204.63730549758984
2020-01-09 22:00:00,Saffron,Vegetative,565.4590250908482,0.011670265409725048,11.90620521351356,61.05375315541299,664.7214765919969,0.7309480152406378,6.453205334181141,6.559677207861194,316.9822914825401
2020-01-10 11:00:00,Saffron,Bloom,404.2252497984678,0.04245635910761095,11.769372159959808,48.64368755233648,697.9811268574831,0.6068655572541436,6.984924323979433,15.886591460168825,173.0215545280485
2020-01-10 12:00:00,Saffron,Bloom,682.2045263686989,0.0892679374544265,13.523786217820987,57.30374147603363,580.3580598581202,0.5796365321876684,6.243157311199171,25.531474576738333,411.2389941996663
2020-01-10 15:00:00,Saffron,Vegetative,443.28966631973356,0.09732925976554166,8.167456423312373,63.881169927920645,270.86655350981397,1.0480219773699275,6.237457675713539,25.027412918827103,114.58807601929243
2020-01-10 20:00:00,Saffron,Cotyledon,736.4954158893003,0.019777160500394127,6.124073816922739,64.27533084573815,314.56720939792143,0.9139368462565454,6.124383804874008,30.004632803144244,101.69259148111715
2020-01-11 03:00:00,Saffron,Bloom,785.2719700603512,0.029801336635481058,5.1991445654758355,67.13144235831656,341.2835483640253,1.3219836468457227,6.822051845577414,35.2057680050494,447.0385959219319
2020-01-12 13:00:00,Saffron,Vegetative,305.20280918443876,0.04110202094025537,7.522967112245233,54.080295875513244,474.98078500781816,1.0227952093114627,6.185801371402119,7.449192902235959,227.20207915276285
2020-01-12 14:00:00,Saffron,Vegetative,703.587048663048,0.04153288278094107,7.063707239054544,51.92387088142981,374.3990796355144,1.2269669813117439,6.155960444683437,13.097813556899677,447.584437862007
2020-01-12 23:00:00,Saffron,Bloom,342.7366818076326,0.06912108415987295,22.77410607396066,56.21535611444021,683.7156699153954,0.6038485085920516,6.576364627772062,29.166607023688478,402.9858309259841
2020-01-13 01:00:00,Saffron,Cotyledon,321.6006742670094,0.015975418397270926,22.41082779131013,45.661757716782134,684.9442809106549,0.5089156854642555,6.097042870411448,12.277544578768298,273.98512404475036
2020-01-13 10:00:00,Saffron,Cotyledon,688.9747179928354,0.04916208203738325,10.510865629917243,40.06264557189277,341.9643148145842,1.029592917550846,6.609704708661631,18.300403543660288,406.81091396438194
2020-01-13 19:00:00,Saffron,Cotyledon,468.7121688155408,0.051184616619911076,10.060880040661488,31.19602432293927,407.4771326768897,0.8972665107943508,6.20292337112898,21.572829800006428,413.9698434369921
2020-01-13 21:00:00,Saffron,Bloom,484.288637395098,0.019664419534970317,22.578947906850807,53.02685576817213,589.4365947399893,1.0358283850831502,6.147946760083558,26.278008947524793,339.916323466512
2020-01-14 02:00:00,Saffron,Vegetative,268.08514109038873,0.012884338120286429,12.32927252797434,43.140052237931364,494.30719243489773,1.1963869718060722,6.298348001956322,18.35179407945616,395.4431169188758
2020-01-14 07:00:00,Saffron,Bloom,780.4257922003075,0.09316141289233852,12.244113140917413,58.00262546769279,605.6725654127873,0.34717692748280266,6.733673695143573,18.134972929505512,339.5444216288137
2020-01-14 19:00:00,Saffron,Bloom,403.2803490998322,0.01704131868133093,8.028709663904225,53.17440663533339,290.9241688677983,1.4609755461927971,6.8279986923537805,18.73077059268294,194.60553605734856
2020-01-14 20:00:00,Saffron,Vegetative,391.8864652049768,0.03161396589462825,16.00005179383763,37.14769182667733,767.8518993142692,0.3292271918768697,6.332657645860438,6.37952363141272,316.2554752557644
2020-01-15 02:00:00,Saffron,Cotyledon,798.9961365631078,0.03244379392097611,17.70318586412663,30.391298850786153,549.9627126234745,1.1843943620096862,6.54610385796473,15.426789489630046,334.0455925654747
2020-01-15 03:00:00,Saffron,Bloom,661.1776509514867,0.05485052691764011,12.381475502396178,48.41837458979231,494.0360426225708,0.975954113570259,6.294491147393629,27.513978597935207,276.4078669796702
2020-01-15 10:00:00,Saffron,Bloom,405.2897757480858,0.08065256566902382,11.04883529502924,63.22229777859818,279.6272465673657,0.5888351127309498,6.750041674810907,35.78722392626756,287.46643355832265
2020-01-15 18:00:00,Saffron,Vegetative,320.30650812709234,0.017541061876727257,5.841282691016114,35.85264077619092,364.9073860962306,0.5939121925052295,6.440157339921867,22.152665540665108,144.97549920467173
2020-01-15 23:00:00,Saffron,Cotyledon,423.02840982551766,0.05428934037371354,7.634487902765481,43.211858852859486,355.6387766429907,0.47991834650059917,6.968939207358612,19.01085843783363,250.88975689819185
2020-01-16 00:00:00,Saffron,Vegetative,551.5624723168285,0.06289970934724663,7.722018290214074,54.82898988579417,719.7135866447907,1.3841845137364015,6.407032856765757,39.140754333274295,149.3106154144562
2020-01-16 07:00:00,Saffron,Vegetative,666.8363399249973,0.03671051857626014,13.026718326888453,66.4412190416422,456.4597707994896,1.3934081093695283,6.81737560871785,8.14082055604116,441.1671014136467
2020-01-16 15:00:00,Saffron,Cotyledon,486.7604822321,0.07134815125500131,15.85181379359133,68.11954490257175,446.6886883535333,0.6845023208512357,6.075539548439297,26.29076649262492,114.77683143382075
2020-01-16 16:00:00,Saffron,Cotyledon,269.82440165192236,0.036819061005067856,10.831554313099021,51.103108521252466,289.6791963430294,1.0558071403398874,6.254987404954589,5.550295110538881,123.28989994931429
2020-01-17 07:00:00,Saffron,Vegetative,396.05316117970676,0.03912293581012615,11.786039189979054,59.79333457368605,484.63402888462605,0.7634514754085103,6.387351959558789,37.16681868126389,195.03849864452457
2020-01-17 09:00:00,Saffron,Bloom,393.7072884542187,0.034285218323373494,15.558269454814532,37.77230760324906,653.7777902502415,0.3455280005620967,6.442806669836951,10.543741265655015,464.5781051345536
2020-01-18 00:00:00,Saffron,Vegetative,765.6157888490962,0.06839528676591339,14.539351844085191,44.36427182468455,659.0895263984024,1.1736075249000397,6.841048052071778,18.75805671598832,84.93023283569899
2020-01-18 05:00:00,Saffron,Bloom,401.4797219019293,0.09358248658857342,10.227249246942955,45.438545628009294,729.676141871107,0.46941448986992096,6.516784422161199,16.146949462735478,309.1409628875443
2020-01-18 06:00:00,Saffron,Cotyledon,501.2036963643989,0.036115651538389144,11.090421942998713,45.19387821486812,253.8250779372976,1.1433692542716816,6.832017865800838,37.16303088349707,357.2989471117448
2020-01-18 07:00:00,Saffron,Bloom,546.0103506857175,0.044652021159879374,12.142587632605323,44.23109328655338,426.4835570536278,1.4850464655688855,6.504208726317957,37.65984223747481,202.57256510796276
2020-01-18 10:00:00,Saffron,Cotyledon,638.9837379181874,0.07152327132511556,12.985008052761295,59.64278996901902,384.22507259668924,0.8292098502370666,6.056286228374945,20.56034787824401,146.64495549300477
2020-01-18 12:00:00,Saffron,Bloom,573.1177475580907,0.04363137824986391,21.51586553107694,47.5106918911667,289.25706081171586,0.35567166872463224,6.148254252313822,14.064147818271225,103.31959438922821
2020-01-18 14:00:00,Saffron,Bloom,785.1739382569306,0.08509896277854188,11.950643465570337,60.91662185286559,657.7564460687033,1.3672113068561031,6.080068492083694,13.7727425948981,134.7277819465088
2020-01-18 18:00:00,Saffron,Bloom,533.0846800527703,0.06157913122375507,20.910228608308675,62.336887624650096,762.0143045194702,0.7497950345315166,6.635329609523846,8.289345024540117,342.57488399571565
2020-01-18 22:00:00,Saffron,Cotyledon,691.8494229492015,0.05661349882948968,24.66336064793104,69.03456812693322,569.0195773814253,1.4820495062563974,6.785487505718083,32.04023470532082,272.1841494078773
2020-01-19 08:00:00,Saffron,Cotyledon,785.58471089074,0.017089127873902505,23.766009697842694,48.18256820878155,777.2362152513444,0.6013999982269536,6.921281395663148,38.42474314872041,210.6422941075139
2020-01-19 19:00:00,Saffron,Bloom,321.4032735683361,0.03769984896917949,13.0021904277959,44.217802773630666,734.8181503125337,1.0661125918681416,6.751770531155437,32.89486405373221,264.37028826158445
2020-01-19 20:00:00,Saffron,Cotyledon,477.1638074884057,0.09606298548048328,5.965691249697582,44.103475188351275,634.088358387741,1.0690334392971816,6.57775138481269,10.79717078528139,189.473668365432
2020-01-19 21:00:00,Saffron,Vegetative,359.5370191652027,0.08571632925195888,6.629334314126842,37.063551033739756,667.5049931928403,1.3981337972004355,6.536767850366489,22.602430713244214,456.8455312279943
2020-01-20 01:00:00,Saffron,Cotyledon,447.7046956485136,0.09436644225024146,10.117896590042383,35.27389585688758,749.8545707261156,1.093808544375134,6.716231120920558,16.051917383755242,149.85717628286787
2020-01-20 03:00:00,Saffron,Vegetative,627.5669193677696,0.013833397495969391,17.081808357880796,38.572420462302304,277.9181226665602,1.0485115508898475,6.479097979156253,29.89762535156473,341.5915377989183
2020-01-20 05:00:00,Saffron,Cotyledon,435.21632810285655,0.051528134898199254,10.394466639399049,46.029081421463154,459.35639909018107,0.5366327679014568,6.57440909688149,32.72952705224601,225.15505482165887
2020-01-20 11:00:00,Saffron,Vegetative,268.55152743132703,0.022539241521292847,24.045896638224022,40.92143215135484,486.36832564933945,0.8001950297246879,6.13887670400586,7.178853379001417,258.62059527637115
2020-01-21 00:00:00,Saffron,Bloom,481.046120180482,0.037836637293969265,19.710369701866018,45.194898643291,393.55529423294274,0.9062056462136051,6.967180525536229,21.67712492347272,135.82930019653617
2020-01-21 08:00:00,Saffron,Bloom,331.18983787257486,0.07389910903550978,15.89778595385549,57.30081444345272,317.49394107757723,1.183669294682482,6.566776444110911,19.41037861494087,236.63257120789288
2020-01-21 16:00:00,Saffron,Vegetative,296.22124840115305,0.06364398862406709,18.168702846116794,52.073308054605675,338.33311157423947,1.4252202714261883,6.6614837319527815,25.854626786017747,374.2511383580859
2020-01-22 07:00:00,Saffron,Bloom,754.1059270831391,0.020264236051296475,12.172095559612192,67.65754486150708,769.6669780978108,1.3871332686803022,6.057220094540899,37.955538774927454,223.7597850828537
2020-01-22 21:00:00,Saffron,Vegetative,464.41673379634153,0.026185223467129978,9.141784822965235,69.30473495632103,623.2967846008577,1.1053782064737945,6.221400532965312,7.364959159563712,358.9632302635536
2020-01-23 01:00:00,Saffron,Bloom,300.04127452034203,0.014460401102151944,13.687383316687374,43.49377167834114,600.6024032580538,0.9564245615340807,6.580650233677845,28.58403507958365,169.1298228861248
2020-01-23 04:00:00,Saffron,Cotyledon,418.8668533918414,0.041659530662724445,12.613107415914087,33.05358415570457,509.8720352983275,0.527101497351135,6.8513665176101535,7.9083560282464385,192.31862187478168
2020-01-23 05:00:00,Saffron,Cotyledon,491.2556883919076,0.08974350495237607,23.180998790265086,33.5270776501694,418.785157453713,1.3656585767305307,6.2963722824694575,17.92460024940002,280.09665943255567
2020-01-23 06:00:00,Saffron,Cotyledon,461.80254891740805,0.06648619651878704,22.075660407195215,52.06442884447043,777.3701050831398,0.9513482446241477,6.796778806149707,25.852781520337317,344.05708933340776
2020-01-23 08:00:00,Saffron,Bloom,440.1917948001155,0.06736670429321444,7.757284285768565,51.48452213724859,759.4458624862938,0.4603588856078885,6.944752560546099,31.98582988316516,378.83079350041646
2020-01-23 12:00:00,Saffron,Cotyledon,578.9114846518081,0.05694035804754108,7.004237969794289,65.47899305863194,777.0405212480665,0.4203957282632705,6.280054868593638,21.36868800582883,191.61552750031936
2020-01-23 16:00:00,Saffron,Bloom,449.4149516705225,0.04849924382914101,14.485491942162943,49.45886266201701,627.6637192522842,0.7595346788076744,6.172237105114386,21.486887773245254,223.44711705945244
2020-01-24 19:00:00,Saffron,Cotyledon,771.1208699945662,0.050675169908714235,6.264261685738113,67.22781352217748,507.9202475655671,1.4153190667994149,6.906495929621133,37.660479074819484,66.31047243101963
2020-01-24 23:00:00,Saffron,Cotyledon,733.8914970744669,0.036369474546659786,23.79252816642995,42.99328094575103,349.4178091109712,0.551004534494146,6.230449268530105,5.757275864924725,314.9813008347003
2020-01-25 00:00:00,Saffron,Bloom,520.5314919683855,0.08943130748934013,15.248240421748422,33.65438484820726,262.5019267021862,0.8394286190302458,6.0869160654915255,36.549935301236054,359.40323681224453
2020-01-25 12:00:00,Saffron,Cotyledon,321.74408167190376,0.07816933652833855,6.760804959298601,43.27183107349006,334.5975676485952,0.5608691194681072,6.717043214268244,36.324510491730614,480.33118372043884
2020-01-26 00:00:00,Saffron,Vegetative,547.7997479467983,0.08546500700785244,24.31615792712972,69.9800770315,253.1193066540587,0.5513190192543592,6.519016550149619,20.821879361297384,336.3744035758816
2020-01-26 06:00:00,Saffron,Bloom,643.5047361360971,0.02493274953658932,18.33344924291911,51.261878425688664,349.8847467593103,1.1057557774169324,6.836317817187337,35.54926581671434,334.1318984265185
2020-01-26 11:00:00,Saffron,Cotyledon,309.8992132718261,0.05661674533634744,8.248762753034828,55.88615939726941,625.2530093233494,0.9186411018602547,6.83560831831548,14.200233895055359,429.74509530305124
2020-01-26 15:00:00,Saffron,Vegetative,594.0914123566424,0.03975815728439068,15.967736060668207,37.74398971687995,692.7931222980413,1.4954264381628528,6.885984328515835,21.69250839290872,314.527528772138
2020-01-27 00:00:00,Saffron,Vegetative,319.4294345381016,0.03284461164166911,16.475688271407385,66.52529354279181,305.74599125330656,0.48215975532363886,6.669099968323056,15.020559707325974,283.5142406766233
2020-01-27 07:00:00,Saffron,Bloom,750.4199960027954,0.08560800639280497,21.866818475022537,44.37223530334222,555.7392077999449,0.7854989796575732,6.678241617783447,18.74034941480103,114.54538764927317
2020-01-27 14:00:00,Saffron,Bloom,705.9117942129416,0.06393303277978087,22.578299351284045,40.63468375657048,380.5338903823892,1.3032666289845598,6.493801371610156,29.8951688613259,217.3148291527019
2020-01-27 16:00:00,Saffron,Bloom,671.6197312170383,0.016315024630171808,23.738809691992206,51.97513886431567,526.1385711844105,1.251820883288416,6.031423571003206,35.410129202947715,384.38163193554436
2020-01-28 01:00:00,Saffron,Cotyledon,767.4435058692386,0.010299635530426775,13.997686752988447,53.39575974660646,590.2059693426887,0.5539233346306573,6.129475823453871,19.032404297712006,103.30917574857511
2020-01-28 06:00:00,Saffron,Vegetative,478.67302284345215,0.056502949173931394,17.95742601041518,38.78764729731961,320.79923941486356,1.073780899577969,6.932982366127396,26.10001499301395,427.5356449336573
2020-01-28 13:00:00,Saffron,Cotyledon,251.18675648318145,0.02220840920517093,11.66274029063426,57.33383993510252,520.9759816088061,0.7383249452692624,6.685606911521809,10.99874562497096,80.66701442163155
2020-01-28 16:00:00,Saffron,Vegetative,296.60086483038054,0.047551337832648054,9.643298261684334,46.82088358640993,689.8106125284717,0.7044546750040686,6.452171720832442,31.71438132851332,55.137445429486775
2020-01-29 02:00:00,Saffron,Cotyledon,533.67766484816,0.06951792669701816,10.469612995380604,56.64112588944881,334.74169064554144,0.45114356571435255,6.019008248703961,30.844927987524795,291.850080045022
2020-01-29 03:00:00,Saffron,Vegetative,523.6792848847307,0.04139159272585995,6.403925571864502,44.701065446522364,638.8759331605218,1.0963126301558779,6.789179728649895,21.19658244327365,325.7936272606394
2020-01-29 05:00:00,Saffron,Vegetative,597.1071014406152,0.022669426527921817,11.833435133440599,69.29757551185871,692.2585407252125,0.7560257340019146,6.174381751047224,37.53211001641686,85.26314929723827
2020-01-29 08:00:00,Saffron,Vegetative,529.4353911853459,0.01788836768921613,7.467788856238487,58.6549008235123,749.600861872851,1.244068871245127,6.707138233898026,24.290409748698618,153.75321889662612
2020-01-29 10:00:00,Saffron,Vegetative,554.2187986666893,0.044920376074327584,24.002746424934703,68.57740756879002,326.77347552420605,0.39728571321326267,6.396032181409826,34.9376532529993,437.73641369759025
2020-01-29 21:00:00,Saffron,Cotyledon,558.9844885846858,0.06838679410654387,22.675572589979524,56.01508339357221,371.77266255104513,0.7804225706981528,6.892867021767505,15.387880537522317,329.40082363638345
2020-01-30 03:00:00,Saffron,Cotyledon,408.62226544502596,0.05616371718761254,6.17642123092673,50.40539684964033,401.77935891388216,0.8376028673423945,6.6569086104296185,12.20617628252604,414.7360692346695
2020-01-30 04:00:00,Saffron,Vegetative,385.5337281620512,0.033539539339812637,5.074410841028982,55.66620572081685,621.0319949439588,1.1556231666276382,6.689770826878944,33.33992270019597,417.14077706920784
2020-01-30 11:00:00,Saffron,Cotyledon,478.4000746694621,0.056179780545895334,16.634766703388117,37.38565886168147,520.5633663208102,1.4114666005884964,6.833714258402514,26.854987733390494,421.85707396607745
2020-01-30 14:00:00,Saffron,Bloom,702.1620830516614,0.05077661124850243,22.228378636165907,37.27394171081804,309.0931304517548,1.0100087783573533,6.250326883282443,31.399951647316804,480.8586840533484
2020-01-30 21:00:00,Saffron,Cotyledon,596.4009744557778,0.08995619480963081,23.109733413834764,45.53225694303858,611.8928816819093,0.639998432885336,6.834399346065159,28.13532791883475,298.6194621383377
2020-01-31 13:00:00,Saffron,Vegetative,468.2979392806863,0.03941799975456476,9.908503426752377,47.97017496318107,792.076275102361,0.8702441673277727,6.290517045445942,33.45459215713759,192.8277199506655
2020-01-31 16:00:00,Saffron,Bloom,514.0591663061217,0.05383034745725803,17.149966065224053,40.91474247627849,353.33918933158054,0.8786407759166411,6.006809688478757,21.882624202399935,359.5961595020903
2020-01-31 17:00:00,Saffron,Bloom,271.82832394239296,0.06256887123262979,17.78421324441424,53.22342679699569,778.9380693871079,0.9820649924327267,6.456437656490749,17.01430370350076,360.19624508922016
2020-01-31 21:00:00,Saffron,Bloom,322.9051659562478,0.07702869952359381,8.466254725640983,36.99538782891845,509.99540670183507,0.31808108402516416,6.340418217978754,37.51531556334148,416.14510294788283
2020-02-01 03:00:00,Saffron,Cotyledon,319.5975426499166,0.025057944711017317,5.370905367592302,39.776527634772954,530.669886770202,0.4942721328878941,6.924226651115308,31.588918665234274,86.13459891140887
2020-02-01 10:00:00,Saffron,Bloom,391.2596130146835,0.09315662152220168,5.4229104528823875,51.46147689257987,415.927416461369,0.4619116674289106,6.981847947445773,10.205480982447243,112.13489432069268
2020-02-01 16:00:00,Saffron,Bloom,709.0918686497713,0.04561557711755966,10.265609096246672,34.88911597709227,642.4415233645336,1.288952539743264,6.72481465030631,16.590991438575784,189.1526759233856
2020-02-02 00:00:00,Saffron,Vegetative,530.5566893469424,0.027158769867342156,8.169296977498453,46.858199791198004,605.7096082890997,1.1093544479961228,6.915789774387574,33.07945073451655,376.6384836561749
2020-02-02 04:00:00,Saffron,Cotyledon,545.2852745560092,0.023893246629022556,6.440361214990789,67.1601069627914,648.3561420949092,0.33256773771946385,6.069384691766918,30.020289258618572,429.9672798377114
2020-02-02 08:00:00,Saffron,Cotyledon,591.8155721530695,0.02858268222269761,10.619460439101116,43.24257636471749,688.8282558068285,1.0793858610707705,6.656732687342499,10.838098863360116,148.25263922470884
2020-02-02 13:00:00,Saffron,Cotyledon,402.04426319463136,0.07599575139995343,6.544792301366478,49.97371989507714,608.8197547184209,0.37130643565709376,6.316100487997892,16.235331802325003,236.51697460750003
2020-02-03 03:00:00,Saffron,Bloom,387.6534328906757,0.03263239940680394,6.367026060629286,33.70548510049543,654.5420024303531,1.1646206971243893,6.665500423319703,21.614346733067027,242.23264043700843
2020-02-03 04:00:00,Saffron,Cotyledon,788.8938853558889,0.07309663675215324,7.565868441370065,40.29416082932023,447.6324160858673,1.0328282210112585,6.188485469816614,13.40637282920037,104.20285279163268
2020-02-03 08:00:00,Saffron,Bloom,793.1023575886869,0.0780015244216253,17.43815130923658,65.74726390326178,280.8251544380197,1.3454360343813752,6.473192047965911,28.13686247814111,428.5846972217441
2020-02-03 12:00:00,Saffron,Cotyledon,591.893188568649,0.023753708570750775,14.200049400644373,55.377196432753564,421.5652072660454,0.9527273828677085,6.601229232623489,18.023823987188972,382.4969918816806
2020-02-03 22:00:00,Saffron,Bloom,262.132589501755,0.07341792627947777,9.702312053908738,45.12274910686291,747.2144921569476,1.2601675540476702,6.2080963645381875,37.14278745769678,341.64057354629796
